ts,game_id,bookmaker,market_code,selection_name,price_decimal,line,raw_market,raw_selection
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Nick Watson, 2nd: Logan Morris",126.0,,Goal Scorer - Exacta,"1st: Nick Watson, 2nd: Logan Morris"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Zac Bailey, 2nd: Cam Rayner",126.0,,Goal Scorer - Exacta,"1st: Zac Bailey, 2nd: Cam Rayner"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Zac Bailey, 2nd: Charlie Cameron",126.0,,Goal Scorer - Exacta,"1st: Zac Bailey, 2nd: Charlie Cameron"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Callum Ah Chee, 2nd: Cam Rayner",151.0,,Goal Scorer - Exacta,"1st: Callum Ah Chee, 2nd: Cam Rayner"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Calsher Dear, 2nd: Zac Bailey",151.0,,Goal Scorer - Exacta,"1st: Calsher Dear, 2nd: Zac Bailey"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Cam Rayner, 2nd: Cam Rayner",151.0,,Goal Scorer - Exacta,"1st: Cam Rayner, 2nd: Cam Rayner"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Cam Rayner, 2nd: Nick Watson",151.0,,Goal Scorer - Exacta,"1st: Cam Rayner, 2nd: Nick Watson"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Charlie Cameron, 2nd: Calsher Dear",151.0,,Goal Scorer - Exacta,"1st: Charlie Cameron, 2nd: Calsher Dear"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Charlie Cameron, 2nd: Cam Rayner",151.0,,Goal Scorer - Exacta,"1st: Charlie Cameron, 2nd: Cam Rayner"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Charlie Cameron, 2nd: Mitch Lewis",151.0,,Goal Scorer - Exacta,"1st: Charlie Cameron, 2nd: Mitch Lewis"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Charlie Cameron, 2nd: Nick Watson",151.0,,Goal Scorer - Exacta,"1st: Charlie Cameron, 2nd: Nick Watson"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Mabior Chol, 2nd: Logan Morris",151.0,,Goal Scorer - Exacta,"1st: Mabior Chol, 2nd: Logan Morris"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Mabior Chol, 2nd: Nick Watson",151.0,,Goal Scorer - Exacta,"1st: Mabior Chol, 2nd: Nick Watson"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Mitch Lewis, 2nd: Cam Rayner",151.0,,Goal Scorer - Exacta,"1st: Mitch Lewis, 2nd: Cam Rayner"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Mitch Lewis, 2nd: Charlie Cameron",151.0,,Goal Scorer - Exacta,"1st: Mitch Lewis, 2nd: Charlie Cameron"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Mitch Lewis, 2nd: Mitch Lewis",151.0,,Goal Scorer - Exacta,"1st: Mitch Lewis, 2nd: Mitch Lewis"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Mitch Lewis, 2nd: Zac Bailey",151.0,,Goal Scorer - Exacta,"1st: Mitch Lewis, 2nd: Zac Bailey"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Nick Watson, 2nd: Charlie Cameron",151.0,,Goal Scorer - Exacta,"1st: Nick Watson, 2nd: Charlie Cameron"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Nick Watson, 2nd: Zac Bailey",151.0,,Goal Scorer - Exacta,"1st: Nick Watson, 2nd: Zac Bailey"
2025-08-23T10:31:25.833808+00:00,2025_ID37294,sportsbet,goal scorer - exacta,"1st: Zac Bailey, 2nd: Mabior Chol",151.0,,Goal Scorer - Exacta,"1st: Zac Bailey, 2nd: Mabior Chol"
